2025-04-10 19:06:01,ACT / SOL,3317212.3982819
2025-04-10 19:06:01,FPIBANK / TON,177621.300023162
2025-04-10 19:06:01,doginme / WETH 1%,671711.804422304
2025-04-10 19:06:01,mubarak / WBNB,58462.9373967738
2025-04-10 19:06:01,FISH2 / WETH,303214.230123424
2025-04-10 19:06:01,LGNS / DAI,8518357.73397633
2025-04-10 19:06:01,WEPE / WETH 0.3%,75547.6382020367
2025-04-10 19:06:01,AERO / USDC,4692404.04686238
2025-04-10 19:06:01,Figure / SOL,5417673.47993493
2025-04-10 19:06:01,MAG / SOL,1857177.03601419
2025-04-10 19:06:01,KTA / WETH,2162132.51574178
2025-04-10 19:06:01,CLIZA / WETH 1%,120241.755528582
2025-04-10 19:06:01,NYAN / SOL,415158.800262932
2025-04-10 19:06:01,SOL / USDC,192637237.336337
2025-04-10 19:06:01,Mubarakah / WBNB 0.25%,455726.093245286
2025-04-10 19:06:01,A1C / WETH,96605.4932735771
2025-04-10 19:06:01,COW / WBNB,1338728.38958813
2025-04-10 19:06:01,pwease / SOL,1404431.67970187
2025-04-10 19:06:01,SNOR / WBNB,402465.831364635
2025-04-10 19:06:01,SNAI / SOL,681404.343717025
2025-04-10 19:06:01,TRUMP / USDC,37538905.9466507
2025-04-10 19:06:01,SPX / WETH,2780978.51244316
2025-04-10 19:06:01,House / SOL,3739545.31730915
2025-04-10 19:06:01,ALCH / SOL,2258729.16802062
2025-04-10 19:06:01,Buckazoids / SOL,2642483.97171642
2025-04-10 19:06:01,mubarak / WBNB 0.25%,813222.992426073
2025-04-10 19:06:01,AIXBT / WETH 0.3%,556635.123830776
2025-04-10 19:06:01,PEPEG / SOL,18756683.472411
2025-04-10 19:06:01,XRP / USDT 0.25%,1212049.47148513
2025-04-10 19:06:01,ROCKET / WBNB,2359236.02624786
2025-04-10 19:06:01,RIBBIT / VIRTUAL,125080.212623735
2025-04-10 19:06:01,PX / TON,135554.259971786
2025-04-10 19:06:01,$COLLAT / SOL,330720.441701157
2025-04-10 19:06:01,EDGE / cbBTC,718771.034649618
2025-04-10 19:06:01,VVV / WETH,345238.125290264
2025-04-10 19:06:01,RFC / SOL,1499740.23461868
2025-04-10 19:12:01,ESCAPE / WPEPU 1%,1932261.65333139
2025-04-10 19:12:01,DARK / SOL,23232191.6835078
2025-04-10 19:12:01,$MATRIX / WPEPU 1%,283820.2722778
2025-04-10 19:12:01,Fartcoin / SOL,78026332.5869506
2025-04-10 19:12:01,PEPU / WETH 0.3%,289043.112399919
2025-04-10 19:12:01,BUTTCOIN / SOL,4655343.03396192
2025-04-10 19:12:01,titcoin / SOL,6025818.92501698
2025-04-10 19:12:01,GROK / WETH,5587233.45310146
2025-04-10 19:12:01,TOSHI / WETH 1%,267278.317065448
2025-04-10 19:12:01,MEMDEX / SOL,891575.729504966
2025-04-10 19:12:01,401K / SOL,3117482.07879991
2025-04-10 19:12:01,Ghibli / SOL,2278034.37259008
2025-04-10 19:12:01,TRUMP / WETH,2919896.41007319
2025-04-10 19:12:01,BNKR / WETH 1%,246352.876156945
2025-04-10 19:12:01,ACT / SOL,3348197.02230963
2025-04-10 19:12:01,doginme / WETH 1%,668727.321466282
2025-04-10 19:12:01,FPIBANK / TON,177631.78932064
2025-04-10 19:12:01,FISH2 / WETH,301070.054022615
2025-04-10 19:12:01,mubarak / WBNB,59210.9185767978
2025-04-10 19:12:01,LGNS / DAI,8534068.71476066
2025-04-10 19:12:01,WEPE / WETH 0.3%,76226.5016162214
2025-04-10 19:12:01,AERO / USDC,4646654.31911473
2025-04-10 19:12:01,Figure / SOL,5382771.99226888
2025-04-10 19:12:01,MAG / SOL,1852462.95389376
2025-04-10 19:12:01,KTA / WETH,2162212.43966441
2025-04-10 19:12:01,CLIZA / WETH 1%,121671.788812195
2025-04-10 19:12:01,NYAN / SOL,409148.480974517
2025-04-10 19:12:01,SOL / USDC,189812555.534223
2025-04-10 19:12:01,A1C / WETH,96446.4993089461
2025-04-10 19:12:01,Mubarakah / WBNB 0.25%,455624.409337529
2025-04-10 19:12:01,COW / WBNB,1341463.76424371
2025-04-10 19:12:01,pwease / SOL,1410854.66023338
2025-04-10 19:12:01,SNOR / WBNB,403816.691956983
2025-04-10 19:12:01,SNAI / SOL,677799.991293662
2025-04-10 19:12:01,TRUMP / USDC,37225016.5209314
2025-04-10 19:12:01,SPX / WETH,2776215.84775978
2025-04-10 19:12:01,House / SOL,3753952.93787199
2025-04-10 19:12:01,ALCH / SOL,2258729.536934
2025-04-10 19:12:01,Buckazoids / SOL,2641995.40063214
2025-04-10 19:12:01,PEPEG / SOL,18902392.9612045
2025-04-10 19:12:01,mubarak / WBNB 0.25%,814141.207736237
2025-04-10 19:12:01,XRP / USDT 0.25%,1205204.34543152
2025-04-10 19:12:01,AIXBT / WETH 0.3%,555211.817392148
